osm_id,h3level9,lat,lon,name,alt_names,name_en,name_bn,local_admin_name,admin0_name,admin2_name,addr_level,poi_addr_match,poi_class,poi_keywords,country,division,district,thana,union,region_hash
3977946432.0,893cf56021bffff,24.234097,89.4958029,Mohanpur,,"Mohanpur, Ullapara, Sirajganj District, Rajshahi Division, Bangladesh","মোহনপুর, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Ullapara,বাংলাদেশ,রাজশাহী বিভাগ,locality,,,,Bangladesh,Rajshahi,Sirajganj,UllahPara,Mohanpur,ffbbdd7eb46afff242d0bb4d37b0e78e
3992043599.0,893cf50d36bffff,24.440694,89.4057506,Madhainagar,,"Madhainagar, Tarash, Sirajganj District, Rajshahi Division, Bangladesh","মাধাইনগর, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Tarash,বাংলাদেশ,রাজশাহী বিভাগ,locality,,,,Bangladesh,Rajshahi,Sirajganj,Tarash,Madhainagar,bc685274a8954c7b08f5324e9ffc184f
441368413.0,893cf5721bbffff,24.4293859,89.3759816,Tarash Upazila Office,['তাড়াশ উপজেলা অফিস'],"Tarash Upazila Office, Tarash, Sirajganj District, Rajshahi Division, Bangladesh","তারাশ উপজিলা অফিস, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Tarash,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['government'],[],Bangladesh,Rajshahi,Sirajganj,Tarash,Tarash,54ee3eac08c1a0c190d3a382b916ac42
441393101.0,893cf50f37bffff,24.49450902,89.37326659,Gurpipul High School,,"Gurpipul High School, Tarash, Sirajganj District, Rajshahi Division, Bangladesh","গুরপিপুল হাই স্কুল, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Tarash,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['school'],[],Bangladesh,Rajshahi,Sirajganj,Tarash,Deshigram,ff31680e3195645c5959b4d2cece4a3f
5224600811.0,893cf50dc2fffff,24.4783593,89.4465803,নিমগাছি,,"Nimgachi, Tarash, Sirajganj District, Rajshahi Division, Bangladesh","নিমগাছি, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Tarash,বাংলাদেশ,রাজশাহী বিভাগ,locality,,,,Bangladesh,Rajshahi,Sirajganj,Royganj,Sonakhara,94fde6c96fc50cb2633aec66046bcd00
441396716.0,893cf50f37bffff,24.49477408,89.37549686,Gurpipul Govt Primary School,,"Gurpipul Govt Primary School, ","গুরপিপুল গভঃ প্রাথমিক বিদ্যালয়, ",Tarash,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,sameSource,['school'],[],Bangladesh,Rajshahi,Sirajganj,Tarash,Deshigram,ff31680e3195645c5959b4d2cece4a3f
442360885.0,893cf50f343ffff,24.49712208,89.36772997,Gurpipul Community Clinic,,"Gurpipul Community Clinic, Tarash, Sirajganj District, Rajshahi Division, Bangladesh","গুরপিপুল কমিউনিটি ক্লিনিক, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Tarash,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Rajshahi,Sirajganj,Tarash,Deshigram,ff31680e3195645c5959b4d2cece4a3f
495827192.0,893cf57218fffff,24.42675093,89.37041148,Tarash Thana,['তাড়াশ থানা'],"Tarash Thana, Tarash, Sirajganj District, Rajshahi Division, Bangladesh","তারাশ থানা, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Tarash,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['police'],[],Bangladesh,Rajshahi,Sirajganj,Tarash,Tarash,54ee3eac08c1a0c190d3a382b916ac42
6547624985.0,893cf53b673ffff,24.5539204,89.5031714,,['Chandaikona'],"Raiganj, Sirajganj District, Rajshahi Division, Bangladesh","সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Raiganj,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['bus_stop'],[],Bangladesh,Rajshahi,Sirajganj,Royganj,Chandaikona,45bd97eb56a0d9801d9c91657a3d4043
3992043592.0,893cf570b13ffff,24.3480386,89.4607706,Bangala,,"Bangala, Ullapara, Sirajganj District, Rajshahi Division, Bangladesh","বেঙ্গালা, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Ullapara,বাংলাদেশ,রাজশাহী বিভাগ,locality,,,,Bangladesh,Rajshahi,Sirajganj,UllahPara,Bangala,adfb5e2505f56b49ef76e11ebc1d27de
7147987892.0,893cf5740b3ffff,24.4189956,89.5513771,Hatikumrul CNG Stand,,"Hatikumrul CNG Stand, Ullapara, Sirajganj District, Rajshahi Division, Bangladesh","Hatikumrul Cng স্ট্যান্ড, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Ullapara,বাংলাদেশ,রাজশাহী বিভাগ,street,boundaries,['bus_stop'],[],Bangladesh,Rajshahi,Sirajganj,UllahPara,Hatikumrul,844e2a2ccf219e6b03ac136f31195f7b
3977672532.0,893cf5775dbffff,24.4344551,89.4761527,Dhubli,,"Dhubli, Raiganj, Sirajganj District, Rajshahi Division, Bangladesh","ধুবলি, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Raiganj,বাংলাদেশ,রাজশাহী বিভাগ,locality,,,,Bangladesh,Rajshahi,Sirajganj,Royganj,Dhubil,aff40827ac030c7dca2860b9d507ccec
3992043607.0,893cf570db3ffff,24.3932629,89.4529571,Ramkrishnapur,,"Ramkrishnapur, Ullapara, Sirajganj District, Rajshahi Division, Bangladesh","রামকৃষ্ণপুর, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Ullapara,বাংলাদেশ,রাজশাহী বিভাগ,locality,,,,Bangladesh,Rajshahi,Sirajganj,UllahPara,Ramkrishnapur,39a9913b3e2115aa382a5d978964cf6e
7520900163.0,893cf560187ffff,24.2728783,89.5303946,মহিষাখোলা,,"Mahsakhola, Ullapara, Sirajganj District, Rajshahi Division, Bangladesh","মহিষাখোলা, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Ullapara,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['railway_station'],[],Bangladesh,Rajshahi,Sirajganj,UllahPara,Durganagar,3a337b9c8f2d9fd320e2436fc1279ab0
620432097.0,893cf52860fffff,24.45023202,89.69763055,Mashimpur Field,,"Mashimpur Field, Sirajganj District, Rajshahi Division, Bangladesh","মাশিমপুর ক্ষেত্র, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,admin2,boundaries,['pitch'],[],Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,SirajganjPaurashava,c2ac43e6a1366cc3da97c656372101dc
620432098.0,893cf52860fffff,24.45048277,89.69678934,Water Purification and Supply Center,,"Water Purification and Supply Center, Sirajganj District, Rajshahi Division, Bangladesh","জল পরিশোধন এবং সরবরাহ কেন্দ্র, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,admin2,boundaries,['water_tower'],[],Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,SirajganjPaurashava,c2ac43e6a1366cc3da97c656372101dc
620432099.0,893cf52860fffff,24.45100198,89.69742854,Central Bus Stand Mosque,,"Central Bus Stand Mosque, Sirajganj District, Rajshahi Division, Bangladesh","সেন্ট্রাল বাস স্ট্যান্ড মসজিদ, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,admin2,boundaries,['place_of_worship_muslim'],[],Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,SirajganjPaurashava,c2ac43e6a1366cc3da97c656372101dc
620432100.0,893cf528607ffff,24.45172313,89.69770897,Central Bus Station,,"Central Bus Station, Sirajganj District, Rajshahi Division, Bangladesh","কেন্দ্রীয় বাস স্টেশন, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,admin2,boundaries,['bus_station'],[],Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,SirajganjPaurashava,c2ac43e6a1366cc3da97c656372101dc
651056824.0,893cf531ea7ffff,24.66910791,89.64957815,Patagram Spar Area,,"Patagram Spar Area, Kazipur, Sirajganj District, Rajshahi Division, Bangladesh","প্যাটগ্রাম স্পার অঞ্চল, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Kazipur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['park'],[],Bangladesh,Rajshahi,Sirajganj,Kazipur,Kazipur,df8e76b72e4a1dcc6bb7ae7a32c3fe31
812929324.0,893cf5650d3ffff,24.25518704,89.62729782,Khamarullapara primary school ground,,"Khamarullapara primary school ground, Sirajganj District, Rajshahi Division, Bangladesh","খামারুল্লাপার প্রাথমিক বিদ্যালয়ের গ্রাউন্ড, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,admin2,boundaries,['playground'],[],Bangladesh,Rajshahi,Sirajganj,Belkuchi,DhukariaBera,49be3121489f55f13291e82522aff0a5
910352111.0,893cf53198bffff,24.67844004,89.68535406,,,"Kazipur, Sirajganj District, Rajshahi Division, Bangladesh","সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Kazipur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['island'],[],Bangladesh,Rajshahi,Sirajganj,Kazipur,NatuarPara,b71fd220d34f08e80a6b1f78c1fa7b84
910352112.0,893cf531b8fffff,24.65699892,89.68298455,,,"Kazipur, Sirajganj District, Rajshahi Division, Bangladesh","সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Kazipur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['island'],[],Bangladesh,Rajshahi,Sirajganj,Kazipur,Tekani,acda5d4d2561797bc80ecb17acdcecf5
910357742.0,893cf523657ffff,24.6035984,89.66772358,,,"Kazipur, Sirajganj District, Rajshahi Division, Bangladesh","সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Kazipur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['island'],[],Bangladesh,Rajshahi,Sirajganj,Kazipur,Subhagachha,0d10e18972202da2b025cc1d83536262
914903473.0,893cf1d706bffff,24.03678923,89.69810626,,,"Bera, Pabna District, Rajshahi Division, Bangladesh","পাবনা জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Bera,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['island'],[],Bangladesh,Rajshahi,Sirajganj,Chauhali,Omarpur,8134f83b6f04b9285f7643f9fd97bec7
914926841.0,893cf1d7547ffff,24.06111833,89.6974218,,,"Chowhali, Sirajganj District, Rajshahi Division, Bangladesh","সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Chowhali,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['island'],[],Bangladesh,Rajshahi,Sirajganj,Chauhali,Omarpur,8134f83b6f04b9285f7643f9fd97bec7
917327011.0,893cf52164bffff,24.54444617,89.69506723,,,"Sirajganj District, Rajshahi Division, Bangladesh","সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,admin2,boundaries,['island'],[],Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Mechhra,785d39de4c4f1764faf654bbb146b64d
210993455.0,893cf56f367ffff,24.13190591,89.5932534,,,"Shahjadpur, Sirajganj District, Rajshahi Division, Bangladesh","সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Shahjadpur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['substation'],[],Bangladesh,Rajshahi,Sirajganj,Shahjadpur,Rupabati,6582d04464bb407d83f66c4a97850e8f
210993463.0,893cf56f52fffff,24.17310856,89.58461762,Shahajadpur,,"Shahajadpur, Shahjadpur, Sirajganj District, Rajshahi Division, Bangladesh","শাহাজাদপুর, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Shahjadpur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['substation'],[],Bangladesh,Rajshahi,Sirajganj,Shahjadpur,ShahjadpurPaurashava,016f08061f51ea5471b86a38b4e6867e
210993464.0,893cf56f323ffff,24.13737344,89.59426123,Baghabari,,"Baghabari, Shahjadpur, Sirajganj District, Rajshahi Division, Bangladesh","বাঘাবারি, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Shahjadpur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['substation'],[],Bangladesh,Rajshahi,Sirajganj,Shahjadpur,Potajia,67027532022ecf5c320a9da1614378b8
7112531.0,893cf564553ffff,24.32302138,89.67415366,Adachaki High School,,"Adachaki High School, Sirajganj District, Rajshahi Division, Bangladesh","আদাচাকি উচ্চ বিদ্যালয়, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,admin2,boundaries,['school'],[],Bangladesh,Rajshahi,Sirajganj,Belkuchi,Bhangabari,2afa2715215fb395e3b5783ecc5c7b3f
7112635.0,893cf564553ffff,24.32222408,89.6756437,Adachaki Koumi Madrasha,,"Adachaki Koumi Madrasha, Sirajganj District, Rajshahi Division, Bangladesh","আদাচাকি কাউমি মাদ্রাশা, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,admin2,boundaries,['school'],[],Bangladesh,Rajshahi,Sirajganj,Belkuchi,Bhangabari,2afa2715215fb395e3b5783ecc5c7b3f
7113406.0,893cf52906fffff,24.39732052,89.69006101,Shahid M Monsur Ali Rail Station,,"Shahid M Monsur Ali Rail Station, Sirajganj District, Rajshahi Division, Bangladesh","শহীদ এম মনসুর আলী রেল স্টেশন, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,admin2,boundaries,['railway_station'],[],Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Saidabad,ca43739bc98caa6647b206c8737fd21a
4319032565.0,893cf52b3a7ffff,24.4520757,89.6801857,Tube-well Ladies hostel,,"Tube-well Ladies hostel, ","টিউব-ওয়েল মহিলা হোস্টেল, ",,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Shialkul,e12a4a2e7cd4b17f2d7e0616642c8822
4319901251.0,893cf52b3afffff,24.451085,89.679402,cng stn,,"cng stn, ","সিএনজি এসটিএন, ",,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Shialkul,e12a4a2e7cd4b17f2d7e0616642c8822
4320663794.0,893cf52b3afffff,24.451514,89.679335,cng station,,"cng station, ","সিএনজি স্টেশন, ",,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Shialkul,e12a4a2e7cd4b17f2d7e0616642c8822
4320811800.0,893cf52b293ffff,24.448984,89.639037,cng,,"cng, ","সিএনজি, ",,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Shialkul,e12a4a2e7cd4b17f2d7e0616642c8822
249658064.0,893cf52865bffff,24.44425705,89.68820185,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,KaliaHaripur,36301006366e9204060f3328112ba6aa
249658065.0,893cf52864fffff,24.44313747,89.69148451,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,SirajganjPaurashava,c2ac43e6a1366cc3da97c656372101dc
249658067.0,893cf52864fffff,24.44267151,89.69137038,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,SirajganjPaurashava,c2ac43e6a1366cc3da97c656372101dc
249658072.0,893cf52864fffff,24.44259361,89.69140363,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,SirajganjPaurashava,c2ac43e6a1366cc3da97c656372101dc
249658075.0,893cf52864fffff,24.4439108,89.692357,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,SirajganjPaurashava,c2ac43e6a1366cc3da97c656372101dc
249658077.0,893cf528643ffff,24.44440075,89.69120921,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,KaliaHaripur,36301006366e9204060f3328112ba6aa
249658089.0,893cf52864fffff,24.444022,89.69213315,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,SirajganjPaurashava,c2ac43e6a1366cc3da97c656372101dc
249658090.0,893cf528643ffff,24.44360057,89.69089989,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,KaliaHaripur,36301006366e9204060f3328112ba6aa
371445449.0,893cf52864bffff,24.44208806,89.69024836,Hashem Talukder,,"Hashem Talukder, ","হাশেম তালুকদার, ",,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,KaliaHaripur,36301006366e9204060f3328112ba6aa
371445546.0,893cf52864bffff,24.441293,89.6890726,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,KaliaHaripur,36301006366e9204060f3328112ba6aa
432862417.0,893cf52b3a7ffff,24.45185914,89.6801713,Youth Development Office,,"Youth Development Office, ","যুব উন্নয়ন অফিস, ",,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Shialkul,e12a4a2e7cd4b17f2d7e0616642c8822
432863630.0,893cf52b3a7ffff,24.45267653,89.680224,youth development,,"youth development, ","যুব উন্নয়ন, ",,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Shialkul,e12a4a2e7cd4b17f2d7e0616642c8822
432864024.0,893cf52b3a7ffff,24.45199297,89.68005643,ladies hostel,,"ladies hostel, ","মহিলা হোস্টেল, ",,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Shialkul,e12a4a2e7cd4b17f2d7e0616642c8822
446465652.0,893cf52864fffff,24.44255028,89.69204921,kobrthen,,"kobrthen, ","কোব্রথেন, ",,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,SirajganjPaurashava,c2ac43e6a1366cc3da97c656372101dc
446465655.0,893cf52864bffff,24.44206812,89.69061474,motif stor,,"motif stor, ","মোটিফ স্টোর, ",,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,KaliaHaripur,36301006366e9204060f3328112ba6aa
481244646.0,893cf52a35bffff,24.4890467,89.69931822,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Khoksabari,ba7340b3ab266c24ed1f2017eb6e9ca5
481244647.0,893cf52a35bffff,24.4881966,89.69952696,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Khoksabari,ba7340b3ab266c24ed1f2017eb6e9ca5
481244648.0,893cf52a35bffff,24.48755438,89.69958115,,,,,,বাংলাদেশ,রাজশাহী বিভাগ,housenumber,,,,Bangladesh,Rajshahi,Sirajganj,SirajganjSadar,Khoksabari,ba7340b3ab266c24ed1f2017eb6e9ca5
329189251.0,893cf56442fffff,24.31703257926287,89.66978334733074,Adachaki Mollabari Road,,"Adachaki Mollabari Road, Sirajganj District, Rajshahi Division, Bangladesh","আদাচাকি মোল্লাবারি রোড, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,street,,,,Bangladesh,Rajshahi,Sirajganj,Belkuchi,Bhangabari,2afa2715215fb395e3b5783ecc5c7b3f
409216441.0,893cf5644cbffff,24.316317176424725,89.64725626693101,Chowbari to bolorampur road,,"Chowbari to bolorampur road, Sirajganj District, Rajshahi Division, Bangladesh","চৌবাড়ী থেকে বোলোরামপুর রোড, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,street,,,,Bangladesh,Rajshahi,Sirajganj,Kamarkhanda,RoyDaulatpur,f472a2fd53eae9aee46434744507b51f
347676471.0,893cf56408bffff,24.30848754610136,89.67100015337633,Adachaki to Dokhhin Baniagati Road,,"Adachaki to Dokhhin Baniagati Road, Sirajganj District, Rajshahi Division, Bangladesh","আদাচি থেকে ডকখিন বানিয়াগাতি রোড, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",,বাংলাদেশ,রাজশাহী বিভাগ,street,,,,Bangladesh,Rajshahi,Sirajganj,Belkuchi,Bhangabari,2afa2715215fb395e3b5783ecc5c7b3f
497994448.0,893cf50c987ffff,24.53197747,89.51155514,Sholo Mile Masjid,['ষোল মাইল মসজিদ'],"Sholo Mile Masjid, Raiganj, Sirajganj District, Rajshahi Division, Bangladesh","শোলো মাইল মসজিদ, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Raiganj,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['place_of_worship_muslim'],[],Bangladesh,Rajshahi,Sirajganj,Royganj,Chandaikona,45bd97eb56a0d9801d9c91657a3d4043
516985437.0,893cf56f373ffff,24.13114624,89.58590245,,,"Shahjadpur, Sirajganj District, Rajshahi Division, Bangladesh","সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Shahjadpur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['islet'],[],Bangladesh,Rajshahi,Sirajganj,Shahjadpur,Potajia,67027532022ecf5c320a9da1614378b8
516990160.0,893cf56f303ffff,24.13739945,89.5863705,ডাচ-বাংলা ব্যাংক লিমিটেড এটিএম,['Dutch-Bangla Bank Limited ATM'],"Dutch-Bangla Bank Ltd ATM, Shahjadpur, Sirajganj District, Rajshahi Division, Bangladesh","ডাচ-বাংলা ব্যাংক লিমিটেড এটিএম, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Shahjadpur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['bank'],[],Bangladesh,Rajshahi,Sirajganj,Shahjadpur,Potajia,67027532022ecf5c320a9da1614378b8
516990164.0,893cf56f303ffff,24.13719358,89.58623749,ইসলামী ব্যাংক বাংলাদেশ লিমিটেড এটিএম,['Islami Bank Bangladesh Limited ATM'],"Islami Bank Bangladesh Limited ATM, Shahjadpur, Sirajganj District, Rajshahi Division, Bangladesh","ইসলামী ব্যাংক বাংলাদেশ লিমিটেড এটিএম, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Shahjadpur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['bank'],[],Bangladesh,Rajshahi,Sirajganj,Shahjadpur,Potajia,67027532022ecf5c320a9da1614378b8
516999759.0,893cf56f303ffff,24.136488,89.5851558,সোনালী ব্যাংক লিমিটেড,['Sonali Bank Limited'],"Sonali Bank Limited, Shahjadpur, Sirajganj District, Rajshahi Division, Bangladesh","সোনালী ব্যাংক লিমিটেড, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Shahjadpur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['bank'],[],Bangladesh,Rajshahi,Sirajganj,Shahjadpur,Potajia,67027532022ecf5c320a9da1614378b8
517594650.0,893cf56e20bffff,24.1768496,89.596694,Kali Mondir,,"Kali Mondir, Shahjadpur, Sirajganj District, Rajshahi Division, Bangladesh","কালী মন্ডির, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Shahjadpur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['place_of_worship'],[],Bangladesh,Rajshahi,Sirajganj,Shahjadpur,ShahjadpurPaurashava,016f08061f51ea5471b86a38b4e6867e
517596039.0,893cf562943ffff,24.3080639,89.56277445,Shyamoli Para Bus Stop শ্যামলী পাড়া,,"Shyamoli Para Bus Stop, Ullapara, Sirajganj District, Rajshahi Division, Bangladesh","শ্যামলী পাড়া, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Ullapara,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['ticket'],[],Bangladesh,Rajshahi,Sirajganj,UllahPara,UllahPara,5f9ff64e7570c3ace44f23be862f3f13
517596047.0,893cf562957ffff,24.30975043,89.56256489,Ullapara Eye Clinic And Hospital,,"Ullapara Eye Clinic And Hospital, Ullapara, Sirajganj District, Rajshahi Division, Bangladesh","উলাপার আই ক্লিনিক এবং হাসপাতাল, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Ullapara,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Rajshahi,Sirajganj,UllahPara,UllahPara,5f9ff64e7570c3ace44f23be862f3f13
517619164.0,893cf56e20bffff,24.17726445,89.5955669,Choyani Para Two Dome Jame Mosque,,"Choyani Para Two Dome Jame Mosque, Shahjadpur, Sirajganj District, Rajshahi Division, Bangladesh","চয়ানি প্যারা দুই গম্বুজ জামে মসজিদ, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Shahjadpur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['place_of_worship_muslim'],[],Bangladesh,Rajshahi,Sirajganj,Shahjadpur,ShahjadpurPaurashava,016f08061f51ea5471b86a38b4e6867e
517619177.0,893cf56e257ffff,24.1771821,89.5946743,"ডাচ-বাংলা ব্যাংক এজেন্ট ব্যাংক, রবি ব্যবসায়ী","['Dutch Bangla Bank Agent Bank,Rabby Traders']","Dutch-Bangla Bank Agent Banking Robi businessman, Shahjadpur, Sirajganj District, Rajshahi Division, Bangladesh","ডাচ-বাংলা ব্যাংক এজেন্ট ব্যাংক রবি ব্যবসায়ী, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, বাংলাদেশ",Shahjadpur,বাংলাদেশ,রাজশাহী বিভাগ,local_admin,boundaries,['bank'],[],Bangladesh,Rajshahi,Sirajganj,Shahjadpur,ShahjadpurPaurashava,016f08061f51ea5471b86a38b4e6867e
